0,1,2
2.5200268149042613e-20,0.0,1.0
1.0031191380371088e-22,0.0,1.0
4.866491691880861e-10,0.0,0.9999999995133511
1.9454305791830544e-19,0.0,1.0
8.907056319732438e-37,0.0,1.0
1.5750537320154648e-78,1.0,2.1145892554444203e-255
8.540226332467727e-215,1.0,2.4796240057275495e-218
1.2941138635528377e-27,1.0,3.057321668671506e-300
1.5499067002520107e-15,0.0,0.9999999999999982
5.7357444462032685e-37,0.0,1.0
1.0,9.036604816768951e-39,0.0
1.624846626374814e-28,0.0,1.0
4.382259315162709e-31,0.0,1.0
0.9999986261722611,1.3738277388980772e-06,0.0
0.999991905213616,8.094786383935423e-06,2.611360408514321e-306
9.55243934841877e-122,1.0,9.038441903675867e-233
0.0,1.0,0.0
9.05053598498986e-29,0.0,1.0
7.851251788856323e-21,0.0,1.0
2.0709127166842554e-56,1.0,1.5630024262026004e-262
3.4255086991987654e-51,1.0,0.0
3.127886492017919e-60,0.0,1.0
2.1049234193501187e-16,0.0,1.0
3.3049325220722196e-22,0.0,1.0
9.443494518856343e-305,1.0,2.191756919802197e-237
8.499232016906241e-33,1.0,9.594067294551885e-219
0.0,1.0,0.0
6.453138900289925e-27,0.0,1.0
1.3988929463910193e-60,0.0,1.0
4.4135306390646326e-11,0.9999999999558646,3.800062923385858e-214
2.8521351792158807e-53,0.0,1.0
7.308891213621467e-32,0.0,1.0
1.7448057640678537e-14,0.0,0.9999999999999822
2.067800414849232e-93,0.0,1.0
1.676614480534012e-272,1.0,0.0
9.128101987598933e-33,0.0,1.0
7.160529538352873e-24,0.0,1.0
1.0,0.0,3.153396359272241e-39
1.119496360099803e-15,0.0,0.9999999999999982
1.1582749773999428e-27,0.0,1.0
2.9265964779402464e-15,0.0,0.9999999999999964
1.0396885846582991e-21,0.0,1.0
3.5786147358204718e-28,0.0,1.0
1.954762026000238e-15,0.0,0.9999999999999982
3.759606522235007e-217,1.0,0.0
9.291219913788805e-26,0.0,1.0
5.103102530960318e-40,0.0,1.0
2.7852106519577577e-30,0.0,1.0
4.467783684318566e-35,0.0,1.0
4.6719784667269485e-46,0.0,1.0
5.0031801555138697e-29,0.0,1.0
9.725912986862315e-17,1.0,2.466871756974517e-191
